date,checkins,unique_ind,unique_loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace,casual_contacts,hide_large,hide_small,Johor_checkins,Kedah_checkins,Kelantan_checkins,Melaka_checkins,Negeri Sembilan_checkins,Pahang_checkins,Perak_checkins,Perlis_checkins,Pulau Pinang_checkins,Sabah_checkins,Sarawak_checkins,Selangor_checkins,Terengganu_checkins,W.P. KualaLumpur_checkins,W.P. Labuan_checkins,W.P. Putrajaya_checkins,Johor_unique_ind,Kedah_unique_ind,Kelantan_unique_ind,Melaka_unique_ind,Negeri Sembilan_unique_ind,Pahang_unique_ind,Perak_unique_ind,Perlis_unique_ind,Pulau Pinang_unique_ind,Sabah_unique_ind,Sarawak_unique_ind,Selangor_unique_ind,Terengganu_unique_ind,W.P. KualaLumpur_unique_ind,W.P. Labuan_unique_ind,W.P. Putrajaya_unique_ind,Johor_unique_loc,Kedah_unique_loc,Kelantan_unique_loc,Melaka_unique_loc,Negeri Sembilan_unique_loc,Pahang_unique_loc,Perak_unique_loc,Perlis_unique_loc,Pulau Pinang_unique_loc,Sabah_unique_loc,Sarawak_unique_loc,Selangor_unique_loc,Terengganu_unique_loc,W.P. KualaLumpur_unique_loc,W.P. Labuan_unique_loc,W.P. Putrajaya_unique_loc
2022-02-13,25785065,9632623,558001,31674,20328,13672,9591,7436,5791,5012,4762,6110,8811,16211,38224,101195,192169,300236,509135,587892,666872,761430,854218,955961,991401,1030894,1064729,1106653,1097013,1078074,1008674,979759,964532,944243,911802,878298,853677,856167,915909,967720,950053,839473,743075,723832,636866,463167,287781,172412,114115,69851,38165,21072,65,5724,155679,407,3814,91,9770,7397,2802,1608,15081,1526,980,1822,1608,6150,4550,2652,1729,1018,391,117,0.0,1.0,1.0,24.0,338.0,0.0,43.0,273116.0,290.0,4162.0,3032528,970587,371899,674824,851856,954928,1573486,188441,1575149,1500063,1821885,6232556,408574,4223051,61297,234717,1342286,523470,218501,325069,440569,442862,734073,116154,712532,567866,683873,2893321,227955,2016414,27444,150336,77743,36288,22405,16533,19146,22777,39607,6142,34772,37677,32556,107460,19684,57259,1276,1635
2022-02-14,25664441,10073046,800076,20072,12935,8637,6250,4645,3904,3669,4113,5341,9145,18953,48173,134569,315975,546123,993568,1012614,967758,896845,877637,908083,894123,904799,951112,1092043,1099772,1106968,947892,905182,856705,819447,763030,720923,688829,719418,783365,836620,839064,778224,715116,711453,619948,456508,280498,165751,108699,65281,34662,21315,81,8517,168453,610,3791,86,10399,7039,2759,1594,15373,1557,990,1769,1594,6286,4647,2723,1717,1030,382,145,0.0,0.0,0.0,10.0,426.0,1.0,173.0,272230.0,317.0,4741.0,2921910,892496,328635,680884,837666,974059,1637438,229122,1662523,1589158,1665377,6176773,370693,4279503,71216,219222,1364221,497036,197354,330430,431993,446624,749324,147964,774108,609575,673365,2975080,210401,2069423,31090,139886,99699,38440,21358,24744,27929,35198,59616,9694,53844,55140,50359,168725,19021,92932,2092,2796
2022-02-15,25148903,9957718,801454,18283,12031,8119,5752,4708,4012,3765,4149,5492,9166,19765,51257,142444,330183,566947,1018905,1034600,975965,890032,864810,886409,864896,873142,917310,1060542,1067268,1071584,911356,862945,824427,792297,740285,700861,680174,719614,783345,850541,851621,768349,681201,662069,571764,413463,261554,159219,103380,64099,34803,22133,80,7584,182971,448,3991,100,10387,7655,3020,1611,15673,1731,1048,1972,1611,6095,4802,2930,1846,1126,452,153,0.0,0.0,0.0,16.0,372.0,3.0,57.0,305101.0,335.0,5439.0,2806989,865639,319829,650208,824996,921062,1589625,227066,1596505,1471729,1634504,6169532,362181,4301866,69558,217778,1336879,485970,192214,321730,424471,428469,731174,146762,754125,581554,665173,2974010,206378,2059567,30608,139644,99721,38120,20758,24738,27903,34742,60162,9797,53697,53943,48714,171932,18662,94625,2098,2843
2022-02-16,25430298,10007930,816170,18363,11712,8257,5807,4555,3964,3671,4276,5764,9264,19360,49512,139672,329095,572148,1009184,1021148,969209,881695,851809,878529,856729,867223,911936,1057628,1068567,1076548,918940,868148,826084,794300,746477,709830,691171,737677,810468,879708,884678,790981,706035,695270,620971,455234,281199,168862,109361,65412,33867,27831,118,7912,202869,1019,5093,148,12928,9662,3812,2177,19788,1984,1266,2546,2177,7874,6016,3622,2276,1273,542,169,7.0,0.0,0.0,8.0,724.0,141.0,139.0,360845.0,388.0,6325.0,2815423,901251,348335,660348,839161,965206,1618994,226906,1609210,1492595,1663469,6196360,384799,4288188,71122,212300,1335917,500181,204784,324883,430788,439626,740262,146393,759234,584469,669580,2978310,216123,2050367,30998,137010,100501,39056,21906,25044,28650,35750,60991,9917,54899,55089,51616,173371,19505,95371,2090,2827
2022-02-17,24843633,9929850,814045,17647,11533,8013,5605,4264,3525,3351,4069,5513,8838,18824,48800,137248,324034,557853,988875,999526,943462,857026,831130,858243,842870,849761,894082,1034203,1047163,1053235,889879,838384,797158,767561,723816,692093,667499,703386,769393,836634,848204,791034,708575,688359,614318,458488,287879,176307,114298,72251,39424,26701,132,11744,217787,757,4985,164,12307,9245,3736,2019,19004,1867,1253,2483,2019,7430,5825,3462,2287,1207,484,176,0.0,0.0,8.0,24.0,572.0,4.0,149.0,408901.0,434.0,7053.0,2801933,889321,354218,637964,821621,935390,1589137,230832,1563358,1459427,1598776,6049870,380247,4147663,66824,211042,1340499,493697,209318,318347,428545,430491,734071,149355,749531,579757,661123,2956043,214385,2025522,29763,135610,101007,38972,21936,24978,28490,35188,61027,9818,54692,54987,51428,172863,19144,95048,2100,2835
2022-02-18,25950555,10117778,776558,21358,13567,9137,6567,5148,4147,4156,4386,6100,9499,19648,51175,142523,315681,524487,956102,966640,926059,861555,844683,876070,855331,858597,891691,1049942,1220604,1325534,924957,834989,829539,797381,755472,715935,691334,723041,787835,854812,876431,824764,755663,755611,689419,520882,339630,214838,143491,92984,51160,27808,119,12488,233071,726,5008,212,12595,9993,3815,2143,19726,2069,1328,2487,2143,7666,6059,3653,2348,1370,542,157,0.0,0.0,0.0,28.0,625.0,8.0,65.0,537710.0,533.0,8317.0,2860628,856928,310864,677190,871675,1027051,1646285,244259,1665640,1496861,1686400,6418966,305105,4440003,69547,229131,1348585,475722,189902,333181,450166,466086,764027,154898,779076,591263,683528,3080346,183285,2125942,30539,145461,95424,29053,12271,25025,28493,34949,60596,9568,54761,54787,51993,171331,10364,94436,2053,2759
2022-02-19,26698264,9920968,705852,27777,18194,12403,8831,6667,5326,4769,5204,5971,9345,18490,46016,122677,250296,362263,683977,733756,759658,809329,849909,930098,940051,973550,1018033,1095675,1078104,1073996,995068,954618,934940,920294,884083,862032,842937,863107,916247,966280,969860,884161,809996,809875,748470,567446,368622,232227,158519,101948,57169,28825,91,18514,243348,536,5077,203,12816,10729,3912,2068,20581,2170,1407,2505,2068,8050,6387,3771,2373,1412,567,191,0.0,0.0,0.0,12.0,433.0,36.0,55.0,529395.0,493.0,7766.0,2936315,904215,355821,722850,907235,1032942,1731578,221423,1666197,1466006,1773628,6608811,380709,4474871,64528,214746,1346444,492671,205124,343788,463619,462522,778109,138059,749163,565967,676389,3054590,210676,2095495,28487,140010,90388,34444,19099,22368,25550,30645,55835,8525,47779,48313,44559,147157,16238,76957,1706,1868
2022-02-20,24363724,9318334,548186,31094,20397,13637,9848,7079,5871,5062,4825,5581,8149,16110,37333,98525,188386,292034,494848,576406,650767,741475,828639,930906,952640,988152,1023309,1063919,1051596,1023309,954254,924532,905840,886650,841547,795838,760076,774756,841425,897112,886077,782756,701136,690751,593950,427278,265018,159339,105239,64787,35466,26832,68,18459,251684,595,4701,222,11768,10141,3637,1828,19331,1972,1296,2341,1828,7593,5998,3497,2243,1223,554,195,0.0,0.0,0.0,26.0,449.0,17.0,103.0,543281.0,526.0,7976.0,2885977,927040,359705,618980,797066,909053,1489698,181511,1495382,1292236,1697364,5935366,395967,4024283,55181,213474,1305903,505165,210488,308673,420983,428234,708868,113368,688908,518929,657240,2809561,220872,1946471,25701,139845,76278,35337,21736,16210,18597,22187,39004,5962,34134,36525,32002,106479,19284,56752,1253,1603
2022-02-21,24326783,9798973,792664,19027,12363,8007,5782,4471,3693,3508,3812,5163,8520,18023,47278,132049,304924,535876,969397,983691,941383,870238,842464,875445,856978,863958,908641,1051392,1062254,1062097,898253,847176,801621,762928,693495,637201,610630,663781,743467,811594,804838,745316,662914,649099,569652,415555,256841,156962,100335,62376,32315,25099,85,17749,258991,275,4387,199,10933,9580,3375,1676,18041,1964,1210,2165,1676,6798,5647,3389,2207,1242,535,187,0.0,0.0,0.0,3.0,233.0,1.0,38.0,560394.0,609.0,9340.0,2782239,875848,340744,613462,801787,949699,1598095,230397,1549265,1456911,1554046,5824921,371508,4027463,67126,209530,1328283,488356,200564,310652,420727,435926,737078,147970,740836,581127,649253,2878942,210572,1987371,29582,135579,98755,37578,21442,24139,27528,34928,59379,9635,53397,54557,50107,167036,18896,92065,2045,2819
2022-02-22,24387301,9833159,802949,16870,10830,7295,5353,4031,3852,3716,4090,5252,9369,19065,48906,139763,327114,563042,1004029,1017452,962360,883313,856745,880813,856242,862188,906418,1041525,1047406,1044565,878738,834543,794243,759843,703960,640952,600107,627419,709577,796033,812343,746888,672688,668953,580905,419250,257806,155385,100771,61974,33319,27179,120,19037,267090,428,4798,259,11775,10347,3783,1765,19424,2125,1350,2433,1765,7402,6073,3634,2315,1373,568,184,0.0,0.0,0.0,13.0,337.0,2.0,76.0,627478.0,671.0,10058.0,2809434,853003,338528,614551,820324,936304,1562685,226022,1533576,1485264,1569424,5869913,370188,4039078,65250,215537,1338794,478169,199855,310416,422375,430660,724457,145572,739276,589915,652764,2897474,208025,1993675,29093,138251,100120,37284,21237,24539,27639,34930,60317,9712,53671,55410,50858,170508,18965,93758,2049,2809
2022-02-23,24351924,9750063,804085,18260,11616,8053,5728,4497,3999,3690,4242,5286,8765,18905,49128,140193,324627,559645,1003122,1021107,964474,875171,851181,871002,850625,856720,898034,1037475,1048137,1025789,849578,839992,800582,769184,720996,685105,661643,700532,745658,784582,777798,712146,645042,638476,549371,404371,250263,152206,100076,61624,33228,31199,119,20399,277835,629,5622,361,12937,12279,4389,2067,21944,2554,1595,2794,2067,8591,6838,3926,2589,1549,739,266,0.0,0.0,0.0,13.0,504.0,38.0,72.0,680776.0,722.0,10915.0,2820606,856739,326746,645619,817559,886752,1519694,217493,1515512,1485593,1571432,5919932,348767,4054115,65784,206901,1333473,477411,194084,318854,420802,415632,709155,140573,729499,590167,644646,2890721,199529,1975078,28926,133032,100533,38099,20705,24810,28239,34465,60133,9649,53742,55775,50823,170737,18229,93970,2054,2816
2022-02-24,23360908,9585408,792617,17896,11097,7741,5696,4550,3701,3630,4316,5488,9113,18761,48350,133258,308119,528573,943604,970687,905682,812839,769577,778669,750919,762592,816822,959138,984506,989254,831843,778530,743444,723013,691364,657253,635049,675208,746639,810069,817722,752597,669409,651138,567918,420044,264627,160837,105859,65894,37873,32070,209,23332,286527,543,5091,385,13058,13536,4013,1911,23538,2553,1557,2456,1911,8445,7674,4581,2838,1692,620,241,0.0,0.0,21.0,96.0,317.0,9.0,100.0,661443.0,728.0,10366.0,2571798,824670,323182,613537,787742,797219,1503945,218235,1472854,1465271,1544296,5761072,343159,3823012,62918,206216,1269496,465981,193627,310847,414647,391287,711256,142765,722181,590242,645569,2865017,197110,1935423,28382,131692,97447,37688,20490,24735,28043,32655,59916,9518,53598,55813,50873,168479,17898,91922,2049,2805
2022-02-25,25488265,9951637,759673,19892,13124,8617,6563,4969,4171,4053,4709,5743,9241,19072,49714,140030,306909,511731,929472,948580,905545,849837,832325,871054,864661,868310,907470,1064609,1213457,1318242,955049,849555,848941,818792,772917,728343,687679,694702,736426,785039,806204,770168,704100,707970,643687,493977,326424,204108,136729,86478,48877,30644,257,22678,294436,525,5207,368,12256,12813,3934,1629,22540,2491,1552,2382,1629,8667,6968,4242,2663,1634,652,205,0.0,0.0,0.0,45.0,141.0,97.0,242.0,814889.0,819.0,11587.0,2863445,796832,265017,699003,859447,996978,1657301,228351,1610924,1603018,1806490,6128441,252389,4277914,77005,237713,1346349,445245,163927,339354,442923,455286,764563,146375,762712,626053,703477,2998245,155012,2092874,31796,146829,94809,27000,10312,24756,28065,33400,60295,9003,53527,55650,51521,167462,8616,92472,2019,2718
2022-02-26,27015197,9932261,690405,26763,17890,11784,8326,6451,5446,4917,5120,6254,9487,18548,44278,119901,244821,356454,670263,730047,763044,818634,861539,945609,962707,1003125,1053639,1139545,1122135,1112316,1034810,990037,968443,941858,888944,863998,856740,887403,936666,969636,963814,886637,809596,809118,725076,540780,349148,218397,148700,98803,57550,27299,256,22710,298982,372,4588,410,10491,11810,3548,1462,19914,2296,1455,2093,1462,7455,6325,3808,2326,1428,646,222,0.0,0.0,20.0,40.0,246.0,22.0,44.0,765156.0,704.0,10280.0,2985240,915934,294893,762352,921979,1064194,1675542,210395,1657366,1654361,1951965,6636168,313984,4433560,70281,222186,1362528,493753,175416,358655,466562,469660,768979,130943,747903,621730,709325,3057030,181329,2101623,29462,141036,89911,33216,15068,22425,25379,29931,54758,8045,47076,49748,44761,144481,12671,75564,1660,1835
2022-02-27,25152818,9336696,533228,31325,20812,13483,9405,7004,5695,4821,4935,5685,7970,15485,35045,93328,167387,236056,431262,530674,616855,719301,814074,925953,961715,1009414,1047172,1097569,1096003,1070411,1004359,969464,952933,928642,887106,857657,851798,866440,909061,949100,935223,832711,739692,719929,630153,461081,285965,171722,113330,69754,37859,24466,246,22380,301029,270,4164,316,9220,10766,3232,1250,17716,2157,1345,1887,1250,6683,5575,3296,2162,1363,585,209,0.0,0.0,0.0,4.0,81.0,0.0,185.0,718195.0,675.0,9040.0,2882023,945791,297647,649880,820240,899411,1590380,186943,1525360,1462836,1824971,6089660,336750,4222731,58884,227870,1295890,504535,179363,317458,427105,420291,735426,115515,697060,565887,674441,2838205,192362,2010988,26437,146487,75281,33667,16432,15992,18664,20943,39137,5629,33768,37654,32191,104750,15654,56283,1217,1575
2022-02-28,25723726,9920841,777751,20430,12769,8542,6158,4526,3926,3482,4087,5265,8709,17530,43790,118367,262869,433797,894206,941756,926378,881062,875839,918776,918587,938202,989688,1126306,1138073,1135866,962398,906277,855461,822262,778845,742609,716855,745284,803083,864558,870160,794784,718000,713103,635649,467470,290587,174924,114140,70467,37824,23100,298,30624,293430,154,3677,409,8510,10504,2897,1188,16748,2178,1230,1667,1188,6042,5454,3191,2061,1321,636,221,0.0,0.0,11.0,5.0,66.0,4.0,68.0,758926.0,866.0,11383.0,2851607,903662,332065,685873,874513,983581,1596646,229474,1558941,1643877,1791234,6178531,358471,4305856,74628,228772,1334094,493001,193640,329626,437371,439928,737345,145305,740027,630698,690762,2953380,200954,2092031,31101,144152,97488,36918,18511,23918,27190,33436,58363,9360,52033,54943,49710,165399,16538,91183,2015,2719
2022-03-01,25526883,9883732,781936,19547,12657,8414,6051,4664,4093,3922,4211,5537,8957,17698,45713,126406,278135,453959,905932,966281,942596,886361,867667,901691,898018,915717,967938,1110265,1126145,1116797,934469,859541,796289,765846,726396,694004,679674,729469,813353,885901,894836,834254,752538,737707,650218,476837,292070,175000,114391,70242,38476,25854,448,25548,293658,484,4055,372,9417,12010,3205,1291,18785,2480,1350,1855,1291,7065,5942,3460,2318,1602,645,233,0.0,0.0,0.0,52.0,191.0,6.0,235.0,830797.0,895.0,12218.0,2866518,836198,346992,670474,768168,951059,1627841,218411,1607322,1656155,1763225,6185081,324477,4278785,70963,227627,1342160,459267,199593,325350,396788,428255,738102,141027,752964,634339,684891,2964947,182688,2085898,30094,143908,99775,33092,19607,24298,24157,34151,59540,8621,53261,55761,50443,168788,14287,92572,2021,2750
2022-03-02,25737160,9939233,798453,20203,13426,9677,7549,5848,4866,4484,4728,6070,9147,18985,50008,137228,296778,494680,964348,1000330,963880,900070,879483,920394,917613,923975,970300,1116980,1128909,1125735,943823,883192,832762,801456,754331,698354,647375,679025,776869,867057,892925,809462,726213,722119,645618,476460,292433,174096,112460,68645,36791,27500,428,27557,293486,362,4392,484,9699,12925,3530,1300,19879,2688,1619,1911,1300,7385,6267,3767,2460,1690,748,250,0.0,0.0,0.0,54.0,106.0,19.0,183.0,881067.0,948.0,13238.0,2840626,897175,348263,680045,868166,952655,1599981,222289,1555090,1661390,1806004,6193118,368467,4298326,75063,219070,1328641,487330,200322,327344,433600,425626,725919,141602,736091,640225,695526,2954137,203831,2073666,31498,139289,100026,37527,19894,24340,28099,34458,60023,9504,53315,55816,51203,169655,17456,93056,2060,2729
2022-03-03,25174060,9869455,798824,19527,12671,8612,6158,4826,3975,3900,4412,5626,8834,18489,46052,128766,285878,474593,933077,967635,932218,869972,857688,892118,881693,894739,944647,1083869,1105029,1116175,927631,861744,816133,782141,745977,705394,669099,700594,764892,838559,850444,788703,711031,697618,625787,470623,294949,180064,119050,72968,39480,32467,413,27629,298238,472,4966,579,11486,15436,4139,1586,23662,2945,1833,2306,1586,9003,7569,4253,2837,1884,775,286,0.0,0.0,8.0,40.0,256.0,34.0,134.0,825045.0,899.0,12102.0,2795992,902588,356280,671947,822970,936073,1552477,229366,1571620,1692626,1717722,6056650,366719,4101898,71600,218004,1325367,491640,206156,325565,425304,426921,721342,147138,744064,644427,674724,2932665,204767,2029858,30748,138339,99880,37758,20180,24774,27918,34298,59890,9575,53630,56968,50745,169367,17389,92590,2031,2731
2022-03-04,25733967,9949236,757330,20724,13231,9489,6898,5128,4280,3908,4400,5611,9319,18532,46150,127256,266942,422759,838393,892706,883884,857391,852656,897279,890253,897311,941646,1094892,1231706,1351544,979631,875889,856426,832459,795374,755545,727174,744586,781285,823779,818800,775752,712811,706489,643213,494385,324348,205498,141886,92129,52220,33209,441,26352,305017,472,5160,615,10959,16475,4165,1517,24396,3044,1880,2285,1517,8977,7911,4498,3010,1865,863,316,0.0,0.0,6.0,27.0,264.0,20.0,155.0,951619.0,988.0,12750.0,2949681,868614,310695,702100,844738,1012609,1645284,243431,1654773,1710395,1711289,6116656,282897,4241668,75107,233280,1365017,475624,188751,340176,438745,456507,757914,152696,768840,652222,673350,2963092,171066,2066427,31802,146263,94949,28226,11417,24446,27493,33337,59351,9220,53213,56581,50718,165227,9280,91234,2020,2690
2022-03-05,26288970,9743760,682283,28188,18552,12575,8958,6848,5731,4985,5031,6215,9044,18161,43266,119561,238698,350676,659394,711089,743357,801110,847026,936074,949310,992705,1043149,1130953,1103419,1095845,1017447,954089,912010,885124,851985,828192,820091,838818,871411,906540,920527,852797,777435,788151,722800,553569,357396,225547,155784,101282,58055,33406,342,27143,311213,394,4897,617,10842,17050,4011,1508,24815,3072,1800,2211,1508,9184,8120,4610,2901,1942,807,323,0.0,0.0,9.0,75.0,127.0,72.0,111.0,826795.0,805.0,10862.0,2961158,842421,337269,784817,859150,1013684,1636669,212728,1600932,1687053,1828616,6372686,353421,4306759,70003,221446,1348864,465837,197644,361984,446490,455682,755901,134020,726956,634089,678460,2965083,198812,2050235,29927,139910,89486,32333,16973,22118,24467,29205,53729,8031,45929,49826,43826,141145,14206,74035,1658,1776
2022-03-06,26113337,9535384,540054,31059,20870,14097,9711,7280,5653,4904,4962,5774,8010,15695,35761,95800,174897,260961,476024,572184,654865,754101,849234,967699,1002111,1049866,1094012,1140582,1139518,1122715,1053184,1027933,1003727,973784,922201,884522,859180,876525,927391,976111,962492,859799,762049,733765,636689,463690,282639,170444,112492,69276,37099,27435,254,30335,308258,216,4051,516,8672,14196,3330,1110,20164,2692,1573,1757,1110,7310,6649,3766,2439,1622,757,313,0.0,0.0,0.0,9.0,57.0,5.0,145.0,899041.0,819.0,11002.0,3088332,930714,370409,711848,863396,958700,1587978,182142,1499679,1655316,1732447,6291528,399889,4386610,64053,233321,1340867,501280,214099,336930,441366,441745,736082,113941,683026,619511,656783,2902521,219038,2061922,28084,150141,76102,33179,20327,16249,18492,21584,38566,5588,33200,38590,31726,104820,18025,56159,1243,1577
2022-03-07,23655461,9530253,764999,19888,12714,8811,5979,4633,3686,3464,3590,4835,8071,16663,42210,117962,262999,432683,879120,929008,901225,853892,845452,882938,893331,935394,973388,1100923,1115269,1114460,928654,863078,795351,716883,640254,588280,563286,612084,678383,724875,737960,688779,617788,610839,532617,398220,245508,148422,97386,61072,33154,26856,211,30726,304311,487,3820,550,8775,13711,3198,1188,19679,2680,1537,1661,1188,7235,6369,3731,2344,1590,792,298,0.0,0.0,3.0,3.0,369.0,8.0,104.0,747647.0,835.0,11435.0,2700344,860257,341698,635297,765075,936331,1530072,222813,1448753,1690678,1675822,5452321,372958,3732113,69824,196934,1296211,473960,199562,314715,402791,425371,714481,141996,708354,644751,664352,2732177,205802,1894759,29922,127246,96241,35971,20058,23547,26377,33133,57146,9188,50994,56190,49011,159255,18051,87893,2014,2711
2022-03-08,24471637,9685547,781606,17451,11429,7946,5474,4455,3737,3576,3911,5152,8214,17303,43097,118800,267208,436131,884570,947461,925953,872381,852999,893947,885578,909888,962669,1098194,1106297,1104423,926079,864708,809142,768387,710704,646564,599380,641389,717267,799956,814548,762144,684915,677545,591318,433922,264881,159387,103593,63564,34000,31490,473,29035,306687,498,4405,657,9769,16659,3721,1327,23306,3048,1773,1948,1327,8820,7477,4253,2756,1840,869,339,0.0,0.0,10.0,34.0,345.0,0.0,109.0,853073.0,976.0,12169.0,2857121,805475,333231,665061,808488,941837,1520199,213000,1469967,1682042,1618210,5896260,367437,3949842,64462,213545,1336027,453301,195020,323354,414864,424794,708439,138597,712586,643043,648490,2862919,202548,1968966,29282,136445,98986,35338,19963,24255,26953,33939,58318,9187,51789,56656,49887,164812,17888,90540,2006,2720
